"e401k","inc","marr","male","age","fsize","nettfa","p401k","pira","incsq","agesq"
0,19.3859996795654,0,0,30,2,0.0989999994635582,0,0,375.816986083984,900
0,35.015998840332,0,0,53,2,68.0999984741211,0,1,1226.1201171875,2809
0,10.5600004196167,0,1,40,2,0,0,0,111.513610839844,1600
1,15.164999961853,0,1,33,1,0,0,0,229.97721862793,1089
1,34.6920013427734,0,1,41,1,18.0900001525879,1,0,1203.53491210938,1681
0,16.7880001068115,1,0,37,4,-6.40000009536743,0,0,281.836944580078,1369
0,16.7999992370605,0,1,25,1,-1.125,0,0,282.239959716797,625
1,28.5,0,0,36,3,4.41200017929077,1,0,812.25,1296
0,25.7999992370605,1,0,46,2,18.5499992370605,0,1,665.639953613281,2116
0,28.0049991607666,1,0,29,5,-5.87200021743774,0,0,784.279968261719,841
1,96.9449996948242,1,0,45,2,34.9799995422363,0,1,9398.3330078125,2025
0,57.9959983825684,1,0,30,2,-15.6000003814697,0,0,3363.53588867188,900
0,19.5599994659424,0,0,44,1,-6.5,0,0,382.593566894531,1936
0,41.0880012512207,1,0,39,5,1.97000002861023,0,0,1688.22387695312,1521
1,115.527000427246,1,0,48,3,14.5380001068115,0,1,13346.48828125,2304
1,99.0839996337891,1,0,50,2,110.349998474121,1,1,9817.638671875,2500
1,132.009002685547,1,0,48,2,161.843002319336,1,1,17426.376953125,2304
1,55.5449981689453,1,0,60,2,71.1969985961914,1,1,3085.24682617188,3600
1,104.168998718262,1,0,41,4,55.4710006713867,1,1,10851.1806640625,1681
1,54.314998626709,0,0,49,2,64.5999984741211,1,1,2950.119140625,2401
0,56.5139999389648,0,0,52,2,55.7980003356934,0,1,3193.83227539062,2704
1,81.2819976806641,0,1,54,1,61.4000015258789,0,1,6606.76318359375,2916
0,10.8900003433228,0,0,64,1,-4.90999984741211,0,0,118.592109680176,4096
0,17.6790008544922,0,0,31,3,-0.550000011920929,0,0,312.547058105469,961
1,39.1679992675781,0,1,39,1,8.39999961853027,1,0,1534.13220214844,1521
0,70.6500015258789,1,0,39,2,10.6000003814697,0,1,4991.4228515625,1521
0,23.0459995269775,0,0,39,1,9.91800022125244,0,1,531.118103027344,1521
0,25.1550006866455,1,0,39,3,-1.89999997615814,0,0,632.774047851562,1521
0,30.6000003814697,1,0,42,4,0.200000002980232,0,0,936.360046386719,1764
1,18.4500007629395,0,1,32,1,2.64000010490417,1,0,340.402526855469,1024
0,18,0,0,30,4,0.800000011920929,0,0,324,900
1,15.3000001907349,0,0,45,2,-5.59999990463257,0,0,234.09001159668,2025
0,49.1640014648438,1,0,50,4,-2,0,0,2417.09912109375,2500
0,36.1619987487793,0,0,41,1,0.270000010728836,0,0,1307.69018554688,1681
0,60.1080017089844,1,1,34,2,4.99900007247925,0,0,3612.97192382812,1156
0,32.2080001831055,1,0,35,2,-0.100000001490116,0,0,1037.35522460938,1225
0,15.8219995498657,1,0,30,4,-0.550000011920929,0,0,250.335662841797,900
0,37.5,0,1,26,1,-4.59999990463257,0,0,1406.25,676
0,36.0299987792969,0,1,33,1,0.499000012874603,0,0,1298.16076660156,1089
1,27.8910007476807,0,0,44,1,26.8999996185303,1,0,777.907897949219,1936
0,76.4039993286133,1,0,50,3,11.75,0,1,5837.5712890625,2500
1,48.5219993591309,1,0,31,4,35.8499984741211,1,1,2354.38452148438,961
0,36.7680015563965,0,0,47,2,28.3589992523193,0,1,1351.88598632812,2209
1,51.8160018920898,1,0,43,3,67.9990005493164,1,1,2684.89794921875,1849
0,15.1499996185303,1,0,55,4,-4.44999980926514,0,0,229.522491455078,3025
0,27.4860000610352,1,0,33,4,-0.76800000667572,0,0,755.480224609375,1089
1,50.7719993591309,1,0,48,4,80.2480010986328,1,0,2577.7958984375,2304
0,12.6750001907349,0,0,49,3,32.568000793457,0,0,160.655624389648,2401
1,47.1389999389648,1,1,46,4,8.94699954986572,0,0,2222.08520507812,2116
0,41.5139999389648,1,0,37,4,3.5,0,0,1723.41223144531,1369
0,12.1199998855591,0,1,40,4,0.0500000007450581,0,0,146.894393920898,1600
1,100.295997619629,1,0,32,2,28.2000007629395,1,0,10059.287109375,1024
0,42.576000213623,0,0,45,1,-4,0,0,1812.7158203125,2025
1,101.190002441406,1,0,56,3,5.69600009918213,1,0,10239.4169921875,3136
0,74.8619995117188,1,0,32,3,6.97100019454956,0,1,5604.31884765625,1024
1,23.3250007629395,1,0,60,4,2.95000004768372,1,0,544.0556640625,3600
0,16.7999992370605,0,1,30,2,0.0500000007450581,0,1,282.239959716797,900
0,58.8959999084473,0,0,59,1,0,0,0,3468.73876953125,3481
1,133.595993041992,1,0,44,3,177,1,1,17847.888671875,1936
1,36.3540000915527,0,0,36,1,5.16200017929077,1,0,1321.61328125,1296
0,29.9939994812012,1,0,29,4,-2.16799998283386,0,0,899.640014648438,841
0,40.0740013122559,1,0,29,2,-0.899999976158142,0,0,1605.92553710938,841
0,48.9539985656738,0,0,47,1,0,0,0,2396.49389648438,2209
0,22.7910003662109,1,0,52,4,0.699999988079071,0,0,519.4296875,2704
0,15.8940000534058,1,0,60,2,14.5830001831055,0,1,252.619232177734,3600
0,33.3810005187988,0,1,29,1,-1.60000002384186,0,0,1114.29113769531,841
0,20.9790000915527,1,0,56,2,26.2549991607666,0,1,440.118438720703,3136
1,169.89599609375,1,0,61,2,1462.11499023438,0,1,28864.650390625,3721
1,29.6639995574951,1,0,31,3,-4.30000019073486,0,0,879.952880859375,961
0,38.0730018615723,1,0,33,3,-4.75,0,0,1449.55346679688,1089
0,23.568000793457,0,0,60,3,31.798999786377,0,1,555.45068359375,3600
0,55.3139991760254,1,0,50,2,13.1079998016357,0,0,3059.63842773438,2500
1,22.1700000762939,0,0,34,3,-0.150000005960464,0,0,491.508911132812,1156
0,45.5999984741211,0,0,49,2,24.1000003814697,0,0,2079.35986328125,2401
0,53.6699981689453,1,0,51,2,20,0,1,2880.46875,2601
0,30.8640003204346,1,1,33,7,-3.45000004768372,0,0,952.586486816406,1089
1,23.0790004730225,0,0,57,1,0.953999996185303,1,0,532.640258789062,3249
0,37.2000007629395,1,0,42,3,80.4000015258789,0,0,1383.84008789062,1764
0,43.9020004272461,1,0,63,2,-0.400000005960464,0,0,1927.38562011719,3969
1,46.2750015258789,1,0,44,2,10.8489999771118,1,0,2141.37573242188,1936
0,15.3149995803833,0,1,28,1,-0.351000010967255,0,0,234.549209594727,784
0,49.2000007629395,1,0,29,2,-9.10000038146973,0,0,2420.64013671875,841
1,28.6830005645752,1,0,26,3,0.326999992132187,1,0,822.714538574219,676
0,42.951000213623,1,0,47,3,6.83400011062622,0,0,1844.78845214844,2209
1,24.4500007629395,0,0,49,1,0.0149999996647239,0,0,597.802551269531,2401
0,60.9029998779297,1,0,44,3,-22.7940006256104,0,0,3709.17529296875,1936
0,13.7880001068115,0,0,60,1,12.7589998245239,0,0,190.108947753906,3600
0,26.3999996185303,0,0,60,2,80,0,0,696.9599609375,3600
1,50.5470008850098,1,0,41,4,-22.6520004272461,1,0,2554.99926757812,1681
1,85.6380004882812,1,0,41,4,39.7000007629395,0,1,7333.8671875,1681
0,56.4090003967285,1,0,34,5,36.7410011291504,0,1,3181.97534179688,1156
0,92.7750015258789,1,0,42,5,14.8999996185303,0,0,8607.201171875,1764
0,68.822998046875,1,0,46,4,1.86500000953674,0,1,4736.60498046875,2116
1,26.9580001831055,0,0,32,1,28.7600002288818,1,1,726.733764648438,1024
1,32.8050003051758,1,0,50,6,35.1990013122559,1,0,1076.16809082031,2500
0,31.4309997558594,0,0,47,3,9.5,0,1,987.907775878906,2209
0,10.1999998092651,1,0,27,2,0,0,0,104.039993286133,729
1,31.1310005187988,1,0,56,3,5,1,0,969.139221191406,3136
1,45.4529991149902,0,0,50,3,58.9500007629395,1,1,2065.97509765625,2500
0,23.6399993896484,1,0,55,2,55,0,1,558.849548339844,3025
1,86.5739974975586,0,1,27,1,1.74899995326996,1,0,7495.05712890625,729
1,20.7240009307861,0,1,26,1,1.73000001907349,0,0,429.484222412109,676
0,42.6990013122559,1,1,33,3,33.7249984741211,0,1,1823.20471191406,1089
0,36.632999420166,1,0,63,6,7.75099992752075,0,1,1341.97668457031,3969
1,42.5970001220703,1,0,38,4,10.6660003662109,1,1,1814.50439453125,1444
0,21.82200050354,0,0,58,1,5.29899978637695,0,0,476.19970703125,3364
0,29.1060009002686,1,0,34,4,2.79999995231628,0,1,847.159301757812,1156
1,34.0950012207031,0,0,45,2,24.0820007324219,1,1,1162.46911621094,2025
0,44.5979995727539,1,0,31,3,-1.39999997615814,0,0,1988.98156738281,961
1,22.9500007629395,0,1,26,1,2.35999989509583,1,0,526.702514648438,676
0,88.1999969482422,0,1,39,1,103.199996948242,0,1,7779.2392578125,1521
0,20.0160007476807,1,0,58,2,0,0,0,400.640289306641,3364
1,24.5639991760254,0,1,32,1,-3.29999995231628,0,0,603.390075683594,1024
0,12.6300001144409,0,0,37,3,0.5,0,0,159.516906738281,1369
1,22.9529991149902,0,1,45,1,125.179000854492,1,1,526.840148925781,2025
0,42.8190002441406,1,0,42,4,-15.3210000991821,0,0,1833.466796875,1764
0,25.9230003356934,0,0,49,1,3.75,0,0,672.001953125,2401
0,53.5139999389648,1,0,42,4,-299.75,0,0,2863.74829101562,1764
0,32.4900016784668,1,0,45,5,11.9340000152588,0,0,1055.60021972656,2025
0,20.1480007171631,0,0,39,2,0,0,0,405.941925048828,1521
1,12.2399997711182,0,1,50,2,-5,1,0,149.817596435547,2500
0,21.6599998474121,0,0,29,1,6.00500011444092,0,0,469.155578613281,841
1,67.4250030517578,1,0,45,3,72.6500015258789,1,1,4546.130859375,2025
0,53.8349990844727,1,0,37,4,62.5499992370605,0,0,2898.20703125,1369
0,65.9010009765625,1,0,50,4,236.330993652344,0,1,4342.94189453125,2500
0,26.9400005340576,0,1,27,1,-7.54500007629395,0,0,725.763610839844,729
1,23.4540004730225,0,0,41,1,0.158000007271767,0,0,550.090148925781,1681
0,36.6360015869141,1,0,54,3,19.5130004882812,0,1,1342.19665527344,2916
1,32.1389999389648,1,0,39,5,-1.59700000286102,1,0,1032.91528320312,1521
0,28.5599994659424,1,0,32,4,2.75999999046326,0,1,815.673583984375,1024
1,55.1279983520508,1,0,62,2,43.5359992980957,1,1,3039.09619140625,3844
0,34.8059997558594,0,1,33,3,23.8500003814697,0,0,1211.45764160156,1089
1,69.4349975585938,1,0,59,2,115,1,1,4821.21875,3481
0,39.2070007324219,0,1,45,3,2.49900007247925,0,0,1537.18896484375,2025
1,31.6889991760254,1,0,26,2,-0.340000003576279,0,0,1004.19268798828,676
0,12.6000003814697,0,1,29,1,-0.800000011920929,0,0,158.760009765625,841
0,20.4780006408691,0,0,38,3,2,0,0,419.348510742188,1444
0,17.1000003814697,1,0,30,3,-1,0,0,292.410003662109,900
0,23.1180000305176,0,0,30,1,-0.400000005960464,0,0,534.441955566406,900
0,46.931999206543,1,0,53,4,12.1999998092651,0,1,2202.61254882812,2809
1,66.0329971313477,1,0,43,4,18.3150005340576,1,1,4360.35693359375,1849
0,105.246002197266,1,0,34,2,28,0,1,11076.720703125,1156
1,52.2480010986328,0,0,46,3,66.9469985961914,1,1,2729.853515625,2116
1,44.3730010986328,0,0,58,1,55.6940002441406,1,1,1968.96325683594,3364
1,16.7189998626709,0,0,47,3,0.425000011920929,1,0,279.524963378906,2209
1,42.5400009155273,0,1,28,1,42.5999984741211,1,1,1809.65173339844,784
0,15.3000001907349,1,1,30,4,-2.45000004768372,0,0,234.09001159668,900
1,26.2980003356934,1,0,43,2,0.785000026226044,1,0,691.584838867188,1849
1,126.396003723145,1,0,48,4,23.1730003356934,0,1,15975.9501953125,2304
0,72.9749984741211,1,0,44,3,0.300000011920929,0,0,5325.3505859375,1936
0,16.5359992980957,1,0,63,3,0.100000001490116,0,0,273.439270019531,3969
0,45.5309982299805,1,0,46,3,10.5600004196167,0,1,2073.07177734375,2116
1,41.5919990539551,1,0,49,4,-2.13499999046326,1,0,1729.89440917969,2401
1,27.6000003814697,0,0,45,1,7,1,1,761.760009765625,2025
1,44.25,1,0,52,4,18,0,0,1958.0625,2704
0,40.4099998474121,1,0,48,4,8.49899959564209,0,0,1632.96813964844,2304
1,56.8440017700195,0,1,29,1,32,1,1,3231.24047851562,841
1,24.8400001525879,1,0,32,3,-4.42199993133545,1,1,617.025634765625,1024
0,41.0069999694824,1,1,48,2,-1.88900005817413,0,0,1681.57409667969,2304
0,32.1300010681152,1,0,42,4,0.199000000953674,0,0,1032.3369140625,1764
0,17.1270008087158,1,0,31,2,-3.60500001907349,0,0,293.334167480469,961
0,34.5029983520508,1,0,28,3,-7.69999980926514,0,0,1190.45690917969,784
0,39.8009986877441,0,0,49,1,3.20000004768372,0,0,1584.11950683594,2401
0,23.8500003814697,1,0,38,4,-7.13100004196167,0,0,568.822509765625,1444
0,18.576000213623,1,0,35,5,-2.20000004768372,0,0,345.067779541016,1225
1,51,1,0,55,3,94.4000015258789,1,0,2601,3025
0,35.3250007629395,0,1,26,2,4.24900007247925,0,0,1247.85571289062,676
0,28.5540008544922,1,0,42,3,9.00399971008301,0,0,815.330993652344,1764
0,58.8300018310547,1,0,60,2,2.75,0,0,3460.96899414062,3600
0,37.1969985961914,1,0,38,4,-5.12200021743774,0,0,1383.61669921875,1444
1,69.693000793457,1,0,43,4,-1.86300003528595,1,0,4857.1142578125,1849
1,66.1230010986328,1,1,30,4,7.45599985122681,1,0,4372.25146484375,900
0,23.7600002288818,0,0,52,1,-17,0,0,564.53759765625,2704
0,11.423999786377,0,1,43,1,1,0,0,130.507766723633,1849
0,45.6119995117188,1,0,29,2,-14.5229997634888,0,0,2080.45458984375,841
0,41.9609985351562,1,0,44,4,-47.0800018310547,0,0,1760.72534179688,1936
0,52.6469993591309,1,0,40,3,2.31800007820129,0,1,2771.70654296875,1600
0,24.8819999694824,1,0,49,3,-3,0,0,619.113952636719,2401
0,51.8790016174316,1,0,29,3,0.0719999969005585,0,0,2691.43090820312,841
0,51.1230010986328,1,0,39,2,21.2000007629395,0,0,2613.56127929688,1521
0,33.9329986572266,1,0,47,5,0.0750000029802322,0,0,1151.44836425781,2209
0,36.7439994812012,0,0,29,1,5.09200000762939,0,1,1350.12145996094,841
0,23.2679996490479,0,0,35,2,0.611000001430511,0,0,541.399780273438,1225
0,36.5460014343262,1,0,25,1,0,0,0,1335.61022949219,625
0,31.2000007629395,0,1,46,2,-3.46700000762939,0,0,973.440063476562,2116
0,15.7709999084473,1,1,37,1,0,0,0,248.72444152832,1369
0,27.1499996185303,0,0,31,3,-3.90000009536743,0,0,737.122497558594,961
1,59.6160011291504,0,0,45,2,-18.8659992218018,0,0,3554.06762695312,2025
1,36.5309982299805,0,1,25,1,8.81400012969971,1,0,1334.51379394531,625
0,24.0240001678467,0,1,32,1,0.799000024795532,0,0,577.152587890625,1024
1,36.2999992370605,0,0,32,1,4.69999980926514,1,0,1317.68994140625,1024
1,31.9500007629395,1,0,39,5,-1.89999997615814,1,0,1020.80255126953,1521
0,22.7999992370605,0,1,41,1,-0.783999979496002,0,0,519.839965820312,1681
1,30,0,1,33,1,3.20000004768372,1,0,900,1089
0,22.4820003509521,0,0,37,1,-1.44000005722046,0,0,505.440338134766,1369
0,48.689998626709,1,0,56,3,4.69999980926514,0,1,2370.71606445312,3136
1,56.8800010681152,0,1,36,1,-2.82500004768372,1,0,3235.33447265625,1296
0,12.8249998092651,0,0,54,2,8.23999977111816,0,0,164.480621337891,2916
0,17.9130001068115,0,1,35,1,0.349999994039536,0,0,320.875579833984,1225
1,33.5849990844727,0,0,51,1,47.4589996337891,0,1,1127.9521484375,2601
0,60.7050018310547,1,0,55,2,75,0,0,3685.09716796875,3025
0,24.3840007781982,1,0,29,2,-30.9099998474121,0,0,594.579467773438,841
0,38.1510009765625,0,1,31,2,-0.469999998807907,0,0,1455.49890136719,961
1,43.8240013122559,0,0,51,3,3.22000002861023,1,0,1920.54309082031,2601
0,27.8999996185303,0,0,31,1,3.71799993515015,0,0,778.409973144531,961
1,31.9050006866455,0,0,31,2,15.5989999771118,1,0,1017.92907714844,961
0,45.9599990844727,1,0,30,2,40,0,0,2112.32153320312,900
0,14.7600002288818,0,0,27,5,-2,0,0,217.857604980469,729
0,27.1919994354248,1,0,30,3,16.6000003814697,0,0,739.404846191406,900
0,75.0120010375977,1,1,53,2,-88,0,1,5626.80029296875,2809
1,20.9009990692139,1,0,32,5,2.22499990463257,1,0,436.851776123047,1024
0,30.6509990692139,0,1,25,1,0,0,0,939.483764648438,625
0,23.0729999542236,0,0,35,3,-2.16000008583069,0,1,532.363342285156,1225
1,35.7330017089844,1,0,42,5,24.4500007629395,1,0,1276.84741210938,1764
0,21.8999996185303,0,1,27,1,-3.40000009536743,0,0,479.609985351562,729
1,57.3720016479492,1,0,34,6,13,0,0,3291.54663085938,1156
0,14.0790004730225,0,0,25,1,0.349999994039536,0,0,198.21826171875,625
0,60.6539993286133,1,0,45,2,86,0,1,3678.90771484375,2025
1,77.4960021972656,1,1,43,4,78.0189971923828,1,1,6005.63037109375,1849
0,10.8000001907349,1,0,29,2,-5.76300001144409,0,0,116.640007019043,841
1,10.4549999237061,0,0,28,2,-2.57999992370605,1,0,109.307022094727,784
1,29.5139999389648,1,1,28,1,21.75,1,0,871.076171875,784
1,38.7719993591309,0,0,37,1,44.9630012512207,1,1,1503.26794433594,1369
0,172.091995239258,1,0,61,2,469.399993896484,0,1,29615.654296875,3721
1,32.2709999084473,1,0,31,5,-2.48000001907349,1,0,1041.41748046875,961
0,37.3499984741211,0,1,26,1,11.5,0,0,1395.02233886719,676
0,11.3129997253418,0,0,37,3,0,0,0,127.983963012695,1369
0,22.617000579834,1,0,41,4,-1.54999995231628,0,0,511.528717041016,1681
0,47.0429992675781,1,0,38,5,22.2999992370605,0,0,2213.04370117188,1444
1,44.4000015258789,1,0,27,3,0.449999988079071,1,0,1971.36010742188,729
1,20.1690006256104,0,1,25,1,-0.125,1,0,406.78857421875,625
0,26.3939990997314,0,1,30,1,0,0,0,696.643188476562,900
1,10.1400003433228,0,0,39,1,6.15000009536743,1,1,102.819610595703,1521
0,20.3999996185303,0,1,25,1,0,0,0,416.159973144531,625
0,30.878999710083,0,0,28,1,7,0,1,953.512634277344,784
1,70.9619979858398,1,0,30,3,39.2960014343262,1,1,5035.60498046875,900
0,57.1469993591309,1,0,25,2,50.5719985961914,0,1,3265.77954101562,625
0,26.9729995727539,1,0,32,5,2.09999990463257,0,0,727.542724609375,1024
0,21.8759994506836,1,0,61,2,-11.6599998474121,0,0,478.559356689453,3721
0,28.2000007629395,1,1,27,2,-2.40000009536743,0,0,795.240051269531,729
0,17.3999996185303,1,0,60,3,0,0,0,302.759979248047,3600
0,36.060001373291,1,0,40,1,31.6490001678467,0,1,1300.32373046875,1600
0,93.6480026245117,1,0,36,2,90.9300003051758,0,1,8769.9482421875,1296
1,40.2000007629395,0,1,59,1,1.10000002384186,0,0,1616.0400390625,3481
1,103.896003723145,1,0,50,2,171,1,1,10794.3798828125,2500
1,69.9869995117188,0,0,51,3,475.631988525391,0,0,4898.18017578125,2601
0,75.036003112793,1,0,42,5,-1.52999997138977,0,1,5630.40185546875,1764
0,85.5749969482422,1,0,43,4,51.298999786377,0,0,7323.080078125,1849
1,108.621002197266,1,0,56,4,108.800003051758,0,1,11798.5224609375,3136
0,18,0,0,37,4,1.20000004768372,0,0,324,1369
0,20.3999996185303,1,0,40,4,-1.29999995231628,0,0,416.159973144531,1600
0,12.6899995803833,0,1,29,1,29,0,1,161.036087036133,841
0,17.9669990539551,0,0,61,2,32.6479988098145,0,0,322.813049316406,3721
0,45.5940017700195,1,0,43,7,0.219999998807907,0,0,2078.81298828125,1849
0,45.9480018615723,1,0,30,2,44,0,1,2111.21899414062,900
0,30.6060009002686,1,0,29,2,-0.899999976158142,0,0,936.727294921875,841
1,23.5499992370605,1,0,53,2,-8.25899982452393,0,0,554.602478027344,2809
0,48,1,0,52,3,12.8000001907349,0,1,2304,2704
0,31.7399997711182,1,0,29,5,-5.55900001525879,0,0,1007.42761230469,841
1,41.2980003356934,1,0,44,4,0.0500000007450581,0,0,1705.52478027344,1936
1,19.0440006256104,0,0,34,3,1.85000002384186,1,0,362.673950195312,1156
1,42.5340003967285,1,0,45,3,-0.813000023365021,0,1,1809.14123535156,2025
1,70.9739990234375,1,0,36,3,24.0419998168945,1,1,5037.30859375,1296
1,46.4039993286133,1,0,64,2,107.999000549316,1,1,2153.3310546875,4096
0,52.8839988708496,1,0,42,4,11,0,1,2796.71728515625,1764
0,13.8000001907349,0,0,32,1,-19.5650005340576,0,0,190.440002441406,1024
0,18.2040004730225,0,0,61,1,25.3980007171631,0,1,331.385620117188,3721
0,28.3349990844727,1,0,25,3,-7.59999990463257,0,0,802.872192382812,625
1,28.4580001831055,0,1,27,1,7.65000009536743,1,0,809.857788085938,729
0,10.7550001144409,0,0,31,1,0.100000001490116,0,0,115.670028686523,961
1,31.6499996185303,0,0,51,1,52.4749984741211,1,1,1001.72247314453,2601
0,27.6599998474121,0,0,48,1,37.8940010070801,0,1,765.075561523438,2304
1,51.4799995422363,1,0,26,2,32.1500015258789,1,0,2650.1904296875,676
0,55.8300018310547,1,0,28,2,-3.20000004768372,0,0,3116.98901367188,784
0,38.4900016784668,1,0,32,4,8.5,0,1,1481.48022460938,1024
1,31.8570003509521,1,0,33,4,5.80000019073486,1,0,1014.86846923828,1089
0,18.2040004730225,0,0,59,1,0.875,0,0,331.385620117188,3481
0,25.7099990844727,1,0,42,4,0.100000001490116,0,0,661.004028320312,1764
1,30.7950000762939,1,0,58,2,51.9869995117188,0,1,948.33203125,3364
0,40.3230018615723,1,1,25,3,-0.675000011920929,0,0,1625.94445800781,625
0,10.4040002822876,0,1,26,1,3.70000004768372,0,0,108.243225097656,676
0,14.3999996185303,0,0,37,2,36.9500007629395,0,0,207.359985351562,1369
1,57.4140014648438,1,0,42,5,1.75999999046326,1,0,3296.36767578125,1764
1,50.0250015258789,1,0,36,4,21.8439998626709,1,0,2502.50073242188,1296
0,27.8700008392334,1,0,54,4,-3.98000001907349,0,0,776.736938476562,2916
0,45.0390014648438,1,0,33,5,-0.703999996185303,0,0,2028.51159667969,1089
1,51.0989990234375,1,0,62,2,27.1700000762939,0,0,2611.10766601562,3844
0,18.8999996185303,0,0,43,3,9.14999961853027,0,0,357.209991455078,1849
1,36.6180000305176,0,1,29,1,-2,0,0,1340.8779296875,841
0,37.7760009765625,1,0,35,2,5.55000019073486,0,0,1427.02624511719,1225
1,66.7590026855469,0,1,60,2,17,0,0,4456.7646484375,3600
0,31.7999992370605,1,0,31,4,3.59999990463257,0,0,1011.23992919922,961
1,18.3780002593994,0,0,26,4,-1.70000004768372,0,0,337.750885009766,676
0,10.4010000228882,0,0,27,1,-5.39599990844727,0,0,108.180801391602,729
1,91.0169982910156,1,0,46,4,164.391998291016,1,1,8284.09375,2116
0,64.3470001220703,1,0,34,4,7.72300004959106,0,0,4140.53662109375,1156
0,69.0090026855469,1,0,37,4,6.90000009536743,0,1,4762.24267578125,1369
1,112.349998474121,1,0,27,2,11.8999996185303,1,0,12622.5224609375,729
0,36.6660003662109,1,0,42,3,1.5,0,0,1344.39562988281,1764
1,58.8959999084473,0,1,50,3,22.5,0,1,3468.73876953125,2500
0,36.1529998779297,1,0,31,5,-1.33399999141693,0,0,1307.03942871094,961
0,55.3499984741211,1,1,38,4,1.35000002384186,0,0,3063.62231445312,1444
0,15.3299999237061,0,1,30,2,0.499000012874603,0,0,235.008895874023,900
0,22.8929996490479,0,1,61,1,41.4990005493164,0,1,524.089416503906,3721
0,85.5690002441406,1,0,30,2,29.6480007171631,0,1,7322.0537109375,900
1,30.4799995422363,0,1,35,1,14.9499998092651,1,0,929.030395507812,1225
0,65.5500030517578,1,0,54,3,-4.5,0,0,4296.802734375,2916
0,114.300003051758,1,0,35,2,35.5989990234375,0,1,13064.490234375,1225
0,19.2299995422363,0,0,25,1,-3.00099992752075,0,0,369.792877197266,625
0,45.951000213623,1,0,33,4,0,0,0,2111.49438476562,1089
1,12.8100004196167,0,1,29,1,0.5,1,0,164.096115112305,841
0,17.9190006256104,0,0,62,2,2.5,0,0,321.090576171875,3844
1,61.439998626709,0,0,39,3,40.4000015258789,1,0,3774.87353515625,1521
0,26.8320007324219,1,0,57,2,-2.5,0,0,719.956237792969,3249
0,22.3619995117188,0,1,30,1,1.20000004768372,0,0,500.059020996094,900
0,23.3700008392334,0,1,29,1,0.954999983310699,0,0,546.156921386719,841
0,19.5,0,1,48,1,65,0,1,380.25,2304
1,22.6380004882812,0,0,46,2,2.15000009536743,0,0,512.479064941406,2116
0,34.5629997253418,1,0,40,2,81.6679992675781,0,1,1194.60095214844,1600
0,55.3559989929199,1,0,59,4,31.4979991912842,0,1,3064.28662109375,3481
0,26.4120006561279,1,0,52,2,6.10699987411499,0,1,697.59375,2704
1,34.0470008850098,1,0,49,3,25.2929992675781,1,0,1159.1982421875,2401
1,33.4140014648438,1,0,56,3,16.9979991912842,1,0,1116.49548339844,3136
0,17.0400009155273,1,0,31,3,0.699999988079071,0,1,290.361633300781,961
1,17.8799991607666,0,0,53,1,17.7000007629395,1,1,319.694366455078,2809
1,25.443000793457,0,0,37,2,-9.3120002746582,0,0,647.346313476562,1369
0,43.2719993591309,1,0,32,3,-11.4949998855591,0,0,1872.46594238281,1024
0,33.5099983215332,1,0,58,2,75.2990036010742,0,0,1122.92004394531,3364
0,31.8390007019043,1,0,34,2,4.59999990463257,0,1,1013.72198486328,1156
1,32.3429985046387,0,1,37,1,74.4499969482422,1,0,1046.06958007812,1369
0,63.2550010681152,1,0,44,5,8.69999980926514,0,0,4001.19506835938,1936
0,35.2050018310547,1,0,27,5,2.11500000953674,0,0,1239.39221191406,729
0,38.4000015258789,1,0,50,2,76.8499984741211,0,1,1474.56005859375,2500
0,19.2000007629395,0,0,33,1,0.00499999988824129,0,0,368.640014648438,1089
1,68.4810028076172,1,0,33,2,73.4990005493164,0,1,4689.64794921875,1089
0,13.4429998397827,1,0,50,4,0.899999976158142,0,0,180.714248657227,2500
0,26.6609992980957,1,0,45,4,0.800000011920929,0,0,710.808898925781,2025
0,49.992000579834,1,1,61,2,-2.75200009346008,0,0,2499.2001953125,3721
0,56.2529983520508,1,1,49,3,0.133000001311302,0,0,3164.39990234375,2401
0,29.8500003814697,1,0,34,2,1.14900004863739,0,0,891.022521972656,1156
0,26.2169990539551,0,1,35,1,0,0,0,687.3310546875,1225
0,13.1999998092651,1,0,35,4,2.75,0,0,174.239990234375,1225
0,30.6389999389648,1,0,52,4,-4.30600023269653,0,1,938.748291015625,2704
0,66.2880020141602,1,0,59,2,119.688003540039,0,1,4394.09912109375,3481
1,96.1529998779297,1,0,49,3,150,1,1,9245.3994140625,2401
1,42.1349983215332,1,0,38,5,4.69999980926514,0,1,1775.35803222656,1444
0,87.6600036621094,1,0,49,2,33.2490005493164,0,1,7684.2763671875,2401
0,15.7799997329712,0,0,45,2,0.499000012874603,0,0,249.008392333984,2025
0,18.6749992370605,0,0,41,2,-3.5,0,0,348.755584716797,1681
0,25.2000007629395,1,0,51,2,-7.99599981307983,0,0,635.0400390625,2601
0,21.4200000762939,1,0,32,4,0.300000011920929,0,0,458.81640625,1024
0,33.8429985046387,1,1,25,3,-4.35500001907349,0,0,1145.34851074219,625
0,32.0340003967285,1,0,28,2,3,0,0,1026.17712402344,784
0,32.8559989929199,1,0,59,2,0.349999994039536,0,0,1079.51672363281,3481
1,50.4599990844727,0,0,42,1,-3.79999995231628,0,0,2546.21142578125,1764
0,28.875,0,0,45,2,36.4000015258789,0,1,833.765625,2025
0,123.246002197266,1,0,42,3,-2.5,0,0,15189.5771484375,1764
